any_file_hash_malicious,max_behavioral_sandbox_score,malicious_attachment_count,any_exploit_pattern_detected,max_amsi_suspicion_score,total_yara_match_count,total_ioc_count,packer_detected,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,has_executable_attachment,unscannable_attachment_present,sender_known_malicious,smtp_ip_known_malicious,return_path_known_malicious,final_url_known_malicious,total_components_detected_malicious,Binary_Label
1,0.8717578088566235,1,0,0.7234135229234808,1,4,0,0,0,0,0,0.0,1,0,0,0,0,0,1,Malicious
0,0.0208353673515814,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7881280098686786,1,0,0.5941444176046475,0,2,0,0,0,0,0,0.0,0,0,1,0,0,1,2,Malicious
0,0.0924207518689046,0,0,0.0238782037986595,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0169702408217171,0,0,0.0080247773973602,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8815190499625466,1,0,0.8519041263670596,2,3,0,0,0,0,1,0.0,1,0,0,0,0,0,1,Malicious
0,0.8874469564105965,1,0,0.7476913815757562,2,4,0,1,1,0,1,0.0,0,0,0,0,0,0,1,Malicious
0,0.040881436986776,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8060736947701045,2,0,0.6783503891683084,6,2,0,0,0,0,1,0.0,1,0,0,0,0,0,2,Malicious
0,0.0597653193795803,0,0,0.0366656689413839,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0161884299401374,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.037602003065557,0,0,0.0181671094424582,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7663348992498273,2,0,0.7923170440937526,1,5,1,0,0,0,1,0.0,1,0,0,0,0,0,2,Malicious
0,0.0096045541819564,0,0,0.0280875908898815,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0992515514794317,0,0,0.0102506398364342,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0177199165865544,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0481423690207515,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.9115855585749882,1,1,0.8957732688343221,7,10,1,0,0,1,0,0.7326645771317569,0,0,1,0,0,0,1,Malicious
0,0.0238172343444468,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.9425254019246484,1,0,0.8926809476901615,0,5,0,0,0,0,0,0.0,1,0,0,1,0,0,1,Malicious
0,0.6218904496354936,1,0,0.8295997245506623,1,1,0,1,0,0,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.0966912226277003,0,0,0.0141572242706146,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.7809485625063431,1,0,0.6243176823243365,1,3,0,1,1,0,1,0.0,0,0,0,0,0,0,1,Malicious
0,0.0433831055879156,0,0,0.0413859474903153,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0242621694865824,0,0,0.0017709184686432,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0035464203030775,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8558114850997142,1,1,0.8753036117161569,7,14,0,0,0,1,0,0.6292693846886164,0,0,1,0,0,1,1,Malicious
0,0.7505174494285689,1,0,0.5169639023926924,3,2,0,1,1,0,0,0.0,0,0,0,1,0,0,1,Malicious
0,0.8822272193107458,2,0,0.8863265855749543,0,1,0,0,0,0,0,0.0,1,0,1,1,0,1,2,Malicious
1,0.8884732761297838,2,0,0.9048246799677228,2,2,0,0,0,0,1,0.0,1,0,0,0,0,0,2,Malicious
1,0.7726051062788456,1,1,0.939407580019268,9,5,1,0,0,0,0,0.4199443753378136,0,0,0,1,0,1,1,Malicious
0,0.8551193579082123,1,1,0.7111674019812816,9,11,1,0,0,1,0,0.4915679924664443,0,0,1,0,0,0,1,Malicious
0,0.7224913740658908,1,0,0.6684953881674927,2,1,0,1,0,0,1,0.0,0,0,0,0,0,0,1,Malicious
0,0.0213428802271108,0,0,0.0364948972812405,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0266166364273551,0,0,0.026218256392788,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0325376884480623,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0045050308763164,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7574079996881079,1,1,0.8093759679002562,2,12,0,0,0,0,0,0.5800671829526607,0,0,0,1,0,0,1,Malicious
0,0.038384827903145,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8476698390790093,1,0,0.8838169474463324,5,3,1,0,0,0,0,0.0,1,0,0,1,0,0,1,Malicious
0,0.0406985805954006,0,0,0.0080790906013862,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.934304845818816,2,0,0.8764185201066388,4,3,1,0,0,0,1,0.0,1,0,1,0,0,0,2,Malicious
0,0.0917669809742519,0,0,0.0471280004157218,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0650158594901753,0,0,0.032878712039014,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0720603516051383,0,0,0.0179219527222404,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8675680423051928,2,0,0.8014130433027066,1,4,0,0,0,0,0,0.0,1,0,1,0,0,0,2,Malicious
0,0.0212663804467347,0,0,0.0280667866421351,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0203318439587226,0,0,0.0096044806083265,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7204601508194187,1,0,0.5145590620542292,1,3,0,1,0,1,0,0.0,0,0,0,0,0,0,1,Malicious
1,0.894347464902424,2,0,0.6347101472480577,1,1,1,0,0,0,0,0.0,1,0,0,0,0,1,2,Malicious
1,0.805015385651665,1,1,0.8016272821203207,7,7,0,0,0,0,0,0.4377416217215673,0,0,0,0,0,1,1,Malicious
0,0.0622437268223095,0,0,0.0190586643724418,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0387951545987915,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0305501615318713,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.2747041461519589,0,0,0.5092797872216824,1,6,0,0,0,0,0,0.0,0,0,0,1,0,1,1,Malicious
0,0.0007674885270669,0,0,0.0199044706240325,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0510085916879527,0,0,0.0001754371815772,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0317343489849839,0,0,0.0461093433497,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.892670819952059,1,1,0.7644171282670014,4,3,0,0,0,1,0,0.4572443506646388,0,0,1,0,0,0,1,Malicious
0,0.0392046045952709,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0894677932823948,0,0,0.0306185985007867,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8713886630295044,1,1,0.91422737145877,8,8,0,0,0,1,0,0.5089402633009851,0,0,0,0,0,0,1,Malicious
0,0.0783636198523837,0,0,0.0302063065186428,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.9092200371861698,1,0,0.7311617575163016,3,5,0,0,0,0,0,0.0,1,0,1,0,0,0,1,Malicious
1,0.8405442606243481,1,1,0.9293996783562392,3,5,0,0,0,0,0,0.8250869375080409,0,0,1,1,0,0,1,Malicious
0,0.0997812737818693,0,0,0.0281356108809451,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0435100494730926,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0707268722619843,0,0,0.0226564223317616,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8298030350018598,2,0,0.8368818169917903,4,3,0,0,0,0,0,0.0,1,0,0,0,0,0,2,Malicious
0,0.0940402210948745,0,0,0.0373881205438883,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.6444059584947759,1,0,0.7832610502193343,2,3,0,1,1,1,0,0.0,0,0,0,1,0,0,1,Malicious
1,0.912064214150839,1,0,0.6307746955690021,6,3,1,0,0,0,1,0.0,1,0,1,0,0,0,1,Malicious
0,0.0309240478511166,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.9416379453349552,2,0,0.775114542878524,3,2,0,0,0,0,0,0.0,1,0,0,0,0,0,2,Malicious
0,0.8112576830260596,1,0,0.6876002640232783,0,3,0,1,1,0,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.0446206090085509,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0191594469628784,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0057118210729257,0,0,0.0406642834018695,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.5814674913302419,1,0,0.568539557010818,1,4,0,0,0,0,0,0.0,0,0,1,0,0,1,3,Malicious
0,0.0203162446215908,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0037396944260351,0,0,0.0207323146778086,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0443614101464101,0,0,0.0006103781463415,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8299890558994844,1,1,0.949708155321086,5,4,1,0,0,0,0,0.6901367009819968,0,0,0,1,0,0,1,Malicious
0,0.0822463256819618,0,0,0.0202971581805092,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0260653992248157,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0959595536705195,0,0,0.0092670574043277,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0024969283813829,0,0,0.0022640297938918,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8308672314278877,1,0,0.8988950114493905,0,1,1,0,0,0,0,0.0,1,0,0,1,0,0,1,Malicious
1,0.7184152458921241,1,0,0.6204459217416016,1,0,0,1,0,1,1,0.0,0,0,0,0,0,0,1,Malicious
0,0.0166782298155675,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0744370729111792,0,0,0.0051073302212099,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0251649904660954,0,0,0.0027962787426331,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8134762152384809,2,0,0.6846127007276744,2,2,1,0,0,0,0,0.0,1,0,0,0,0,0,2,Malicious
0,0.30096308142125,0,0,0.6446404854586756,2,0,0,0,0,0,0,0.0,0,0,0,0,0,1,2,Malicious
0,0.7521394449058426,1,0,0.8355778018824753,2,1,0,1,1,0,0,0.0,0,0,1,1,0,0,1,Malicious
0,0.0451041750534107,0,0,0.0384352777121206,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.036156449556512,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0222621653223201,0,0,0.048597725730753,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8864737587065422,1,0,0.7419263640306253,0,2,0,0,0,0,0,0.0,1,0,0,1,0,0,1,Malicious
0,0.0366267781008466,0,0,0.0378250453232415,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0648729671025262,0,0,0.0278843825858555,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0226733892320382,0,0,0.0356851751226395,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0488134456607723,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0035002287941823,0,0,0.0008775970909311,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0928293001168003,0,0,0.0298353681690631,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0396380234023547,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0829843263605109,0,0,0.021300839351171,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.038643412517836,0,0,0.0016706618883995,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0084139080187387,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.9400377934149906,1,0,0.7730909640304321,4,2,1,0,0,0,1,0.0,1,0,1,0,0,0,1,Malicious
0,0.028554396878251,0,0,0.0189234541245552,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0303719457215925,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.7901047657533883,1,0,0.5609574951920362,0,1,0,1,1,1,1,0.0,0,0,1,1,0,0,1,Malicious
0,0.8611429740816003,2,0,0.6569685759055066,2,2,1,0,0,0,0,0.0,1,0,0,0,0,0,2,Malicious
0,0.0066610906371321,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8670996689934486,1,0,0.7124516147713515,2,1,0,1,0,0,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.012358575614095,0,0,0.015236396083623,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0670574774361974,0,0,0.0448957674586624,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0636394418196708,0,0,0.026922884205182,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0337358163695028,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8138794462716712,1,0,0.810816356318821,2,1,0,1,1,0,0,0.0,0,0,0,1,0,0,1,Malicious
1,0.6541965475232185,1,0,0.6624392998088844,0,2,0,1,1,0,1,0.0,0,0,0,0,0,0,1,Malicious
1,0.8918794991560136,1,0,0.8063154924053445,1,3,0,0,0,0,1,0.0,1,0,0,0,0,0,1,Malicious
0,0.8501446522845438,1,1,0.7615694522907345,8,7,0,0,0,0,0,0.7083063184705761,0,0,1,0,0,0,1,Malicious
1,0.7593059101702612,1,0,0.5556331624374222,2,2,0,1,1,0,1,0.0,0,0,0,1,0,0,1,Malicious
0,0.0532516382919558,0,0,0.003934449386962,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.9296515338401,2,0,0.7351080192161941,0,1,1,0,0,0,1,0.0,1,0,0,1,0,0,2,Malicious
1,0.8858582921254666,1,0,0.6760034076402277,2,3,0,0,0,0,0,0.0,1,0,0,1,0,0,1,Malicious
0,0.0100352330653902,0,0,0.0043917585030263,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.9074550735397277,1,1,0.9036818534644202,9,10,0,0,0,0,0,0.7820383250203146,0,0,0,1,0,0,1,Malicious
0,0.015758165771155,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.87874648071553,1,0,0.7132738310826289,2,2,0,1,1,0,0,0.0,0,0,1,1,0,0,1,Malicious
0,0.018668041032226,0,0,0.0046875835288465,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.6403391095766237,1,0,0.6805679871154181,3,4,0,1,1,1,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.036348126380787,0,0,0.0223296793076358,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0941299935267269,0,0,0.0032632949683207,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.9077889665573328,1,1,0.927074393136666,3,12,1,0,0,1,0,0.4065531938996594,0,0,0,0,0,0,1,Malicious
1,0.8509418448022886,2,0,0.7382494112198782,1,4,1,0,0,0,0,0.0,1,0,0,0,0,0,2,Malicious
1,0.7986378348923306,2,0,0.8939976125145026,2,2,1,0,0,0,0,0.0,1,0,1,0,0,0,2,Malicious
1,0.89523268046252,1,1,0.8714650165601974,8,13,0,0,0,0,0,0.4720870058293014,0,0,1,0,0,0,1,Malicious
0,0.0530068726356736,0,0,0.006928794750298,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0054433294024398,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.6092696854673263,1,0,0.8360373448400436,1,4,1,1,1,0,0,0.0,0,0,0,1,0,0,1,Malicious
0,0.924017324458848,1,1,0.8540885977412808,9,13,1,0,0,1,0,0.7554885217224401,0,0,0,0,0,0,1,Malicious
0,0.0690019769460525,0,0,0.0245421581231955,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0729426276897215,0,0,0.0296729046615061,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7172697275424843,2,0,0.6121387287384983,3,3,0,0,0,0,1,0.0,1,0,1,0,0,0,2,Malicious
0,0.486072045607633,0,0,0.3926376400051444,0,2,0,0,0,0,0,0.0,0,0,0,0,0,1,2,Malicious
0,0.0436179819447624,0,0,0.0474895738627274,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0386432918449028,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.9431178066785252,2,0,0.7203625135065608,2,7,1,0,0,0,0,0.0,1,0,0,0,0,0,2,Malicious
1,0.9454052646233042,2,0,0.9219345564825276,0,6,0,0,0,0,1,0.0,1,0,1,1,0,0,2,Malicious
0,0.8682664715750792,1,0,0.9350761090102894,2,1,1,0,0,0,0,0.0,1,0,0,1,0,0,1,Malicious
1,0.9424250683203282,2,0,0.606465303816065,0,1,0,0,0,0,1,0.0,1,0,0,1,0,0,2,Malicious
0,0.792593819880181,1,0,0.7055881377074569,1,4,0,0,0,0,1,0.0,1,0,1,1,0,0,1,Malicious
0,0.7008490349613071,1,0,0.6730243363765196,0,4,1,1,0,1,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.0015869440293935,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.2699943379266205,0,0,0.4995960053734991,2,3,0,0,0,0,0,0.0,0,0,0,0,0,1,2,Malicious
1,0.7387512280211563,1,0,0.8479913887617573,0,1,0,0,0,0,1,0.0,1,0,0,1,0,0,1,Malicious
0,0.0211966225055028,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0466583582178115,0,0,0.0032568577504801,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8178667708779181,1,1,0.7185604197899145,4,11,1,0,0,0,0,0.5528128320094522,0,0,0,0,0,0,1,Malicious
0,0.0129441057701414,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8138363423000701,1,1,0.7405319473143207,7,12,1,0,0,1,0,0.4538612098030096,0,0,1,0,0,0,1,Malicious
0,0.0265687292761637,0,0,0.0474562311306912,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0154318582914341,0,0,0.0127623610684077,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0720574501510627,0,0,0.0071921991154974,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.6886690549787892,1,0,0.7352991148481471,1,0,0,1,1,0,1,0.0,0,0,0,0,0,0,1,Malicious
0,0.0410903439277139,0,0,0.0263412119104228,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0440174861974031,0,0,0.022063281662743,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0476565430837293,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0958342083168036,0,0,0.0224991112044928,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.9646966077822536,1,1,0.8342309570465398,6,13,0,0,0,1,0,0.8063722791666907,0,0,0,1,0,1,1,Malicious
0,0.877896488221628,1,0,0.806407790776013,1,3,0,1,0,0,1,0.0,0,0,0,0,0,0,1,Malicious
1,0.9077579982968844,2,0,0.7145887155218158,4,2,1,0,0,0,0,0.0,1,0,1,0,0,0,2,Malicious
0,0.7343034012259796,1,0,0.6630627674511922,2,3,0,1,0,0,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.0019006412303348,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8589673447077963,2,0,0.9311809584125892,1,3,1,0,0,0,0,0.0,1,0,0,0,0,0,2,Malicious
0,0.0341006667274199,0,0,0.0419159866935179,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7421439171310089,1,0,0.4779461971672397,1,4,0,0,0,0,0,0.0,0,0,1,1,0,1,1,Malicious
0,0.9162347317252968,1,0,0.647368619039051,2,6,1,0,0,0,1,0.0,1,0,1,0,0,0,1,Malicious
0,0.0727439430598407,0,0,0.0386489891541569,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7034210356367503,2,0,0.6934135314269461,1,3,0,0,0,0,1,0.0,1,0,0,0,0,0,2,Malicious
1,0.7941178199430505,2,0,0.7333127858864511,4,5,0,0,0,0,1,0.0,1,0,1,0,0,0,2,Malicious
0,0.0487133876607944,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8613496958934667,1,1,0.8955238914580381,6,8,0,0,0,0,0,0.7112486292939547,0,0,1,1,0,0,1,Malicious
0,0.701060504622669,1,0,0.612346091398167,3,6,0,0,0,0,0,0.0,1,0,0,0,0,0,1,Malicious
0,0.0673756623291746,0,0,0.0009698164571416,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0019712289931804,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8031322424413239,1,0,0.7352636739710486,3,0,1,0,0,0,0,0.0,1,0,0,0,0,0,1,Malicious
1,0.7844988673167864,1,1,0.8224681615447804,4,6,1,0,0,0,0,0.4927076557068764,0,0,0,1,0,0,1,Malicious
0,0.043017600190675,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0091631762290306,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0221498371693833,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8623714875819082,1,0,0.9328167329219682,1,7,0,0,0,0,0,0.0,1,0,1,0,0,0,1,Malicious
0,0.7546999910177209,1,0,0.7118085791615149,2,0,0,1,1,0,0,0.0,0,0,1,0,0,1,1,Malicious
0,0.0153030209571989,0,0,0.0306803642817853,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.965503055212854,1,1,0.7068987559675466,8,4,1,0,0,1,0,0.4764497891231276,0,0,0,0,0,1,1,Malicious
0,0.8845051145309272,1,1,0.7503871399629629,10,7,0,0,0,0,0,0.5706748655885123,0,0,1,0,0,0,1,Malicious
0,0.7580337928104528,1,0,0.5177701344462807,2,0,0,1,1,0,1,0.0,0,0,0,0,0,0,1,Malicious
0,0.0082098796521039,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0790624339750593,0,0,0.0006175161450933,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0765953200365182,0,0,0.031515573606299,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.6155856900277402,1,0,0.6349968404014368,0,3,1,1,1,0,1,0.0,0,0,0,0,0,0,1,Malicious
1,0.7824122913699616,2,0,0.9383701963711228,2,3,1,0,0,0,0,0.0,1,0,0,0,0,0,2,Malicious
0,0.0166632777720836,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0022773542893404,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0122965235244451,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.099434680917409,0,0,0.0433990367155035,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.7838959081847756,1,1,0.7118639304620632,4,12,0,0,0,0,0,0.5612665771010131,0,0,0,0,0,0,1,Malicious
0,0.009116709125621,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0586286670044048,0,0,0.0347870141427747,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.7522738168843434,1,0,0.5400643200014154,1,3,0,1,0,1,0,0.0,0,0,0,1,0,0,1,Malicious
0,0.014347287840785,0,0,0.0295385814298521,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8839565823881669,1,0,0.7029031517055344,2,2,0,0,0,0,0,0.0,1,0,0,1,0,0,1,Malicious
0,0.0085850829881742,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0087414832120787,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.7285119886342967,1,0,0.6319375938804394,0,3,1,1,1,1,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.9274995105855746,1,0,0.763557922889882,2,3,0,0,0,0,1,0.0,1,0,0,0,0,0,1,Malicious
1,0.937446428663462,1,1,0.7958779229230133,8,5,0,0,0,1,0,0.8436636703146067,0,0,0,1,0,0,1,Malicious
1,0.7563573126144316,1,1,0.912487559437127,4,13,0,0,0,0,0,0.4708891384574558,0,0,1,0,0,0,1,Malicious
1,0.957780311635098,1,1,0.9370800473327768,4,3,1,0,0,0,0,0.6431892845217853,0,0,0,0,0,0,1,Malicious
